1,2,3,4,5,6,7,8,9,10
0.494,0.588,0.592,0.592,0.647,0.588,0.424,0.549,0.655,0.627
0.588,0.592,0.729,0.647,0.588,0.945,0.549,0.655,0.62,0.627
0.592,0.729,0.969,0.588,0.945,0.663,0.655,0.62,0.643,0.627
0.729,0.969,0.706,0.945,0.663,0.345,0.62,0.643,0.627,0.627
0.969,0.706,0.835,0.663,0.345,0.714,0.643,0.627,0.71,0.753
0.706,0.835,0.663,0.345,0.714,0.749,0.627,0.71,0.784,0.753
0.835,0.663,0.859,0.714,0.749,0.761,0.71,0.784,0.808,0.753
0.663,0.859,0.945,0.749,0.761,0.8,0.784,0.808,0.835,0.753
0.859,0.945,0.369,0.761,0.8,0.788,0.808,0.835,0.988,0.753
0.945,0.369,0.122,0.8,0.788,0.024,0.835,0.988,0.161,0.753
0.369,0.122,0.388,0.788,0.024,0.306,0.988,0.161,0.416,0.0
0.122,0.388,0.608,0.024,0.306,0.973,0.161,0.416,0.631,0.376
0.388,0.608,0.702,0.306,0.973,0.125,0.416,0.631,0.671,0.627
0.608,0.702,0.592,0.973,0.125,0.682,0.631,0.671,0.518,0.627
0.702,0.592,0.514,0.125,0.682,0.494,0.671,0.518,0.463,0.627
0.592,0.514,0.427,0.682,0.494,0.561,0.518,0.463,0.494,0.502
0.514,0.427,0.541,0.494,0.561,0.016,0.463,0.494,0.482,0.502
0.427,0.541,0.529,0.561,0.016,0.537,0.494,0.482,0.475,0.502
0.541,0.529,0.447,0.016,0.537,0.733,0.482,0.475,0.957,0.502
0.529,0.447,0.584,0.537,0.733,0.831,0.475,0.957,0.969,0.753
0.447,0.584,0.776,0.733,0.831,0.808,0.957,0.969,0.761,0.753
0.584,0.776,0.788,0.831,0.808,0.329,0.969,0.761,0.573,0.753
0.776,0.788,0.451,0.808,0.329,0.38,0.761,0.573,0.384,0.753
0.788,0.451,0.286,0.329,0.38,0.294,0.573,0.384,0.392,0.376
0.451,0.286,0.322,0.38,0.294,0.498,0.384,0.392,0.565,0.376
0.286,0.322,0.486,0.294,0.498,0.388,0.392,0.565,0.341,0.502
0.322,0.486,0.38,0.498,0.388,0.392,0.565,0.341,0.0,0.376
0.486,0.38,0.365,0.388,0.392,0.396,0.341,0.0,0.369,0.376
0.086,0.675,0.576,0.043,0.647,0.984,0.373,0.471,0.784,0.627
0.675,0.576,0.118,0.647,0.984,0.18,0.471,0.784,0.141,0.627
0.576,0.118,0.69,0.984,0.18,0.612,0.784,0.141,0.616,0.125
0.118,0.69,1.0,0.18,0.612,0.71,0.141,0.616,0.761,0.627
0.69,1.0,0.804,0.612,0.71,0.765,0.616,0.761,0.753,0.753
1.0,0.804,0.608,0.71,0.765,0.62,0.761,0.753,0.631,0.753
0.804,0.608,0.427,0.765,0.62,0.373,0.753,0.631,0.349,0.627
0.608,0.427,0.082,0.62,0.373,0.2,0.631,0.349,0.188,0.376
0.427,0.082,0.31,0.373,0.2,0.129,0.349,0.188,0.125,0.251
0.082,0.31,0.094,0.2,0.129,0.176,0.188,0.125,0.239,0.125
0.31,0.094,0.259,0.129,0.176,0.365,0.125,0.239,0.031,0.125
0.094,0.259,0.796,0.176,0.365,0.0,0.239,0.031,0.271,0.376
0.259,0.796,0.255,0.365,0.0,0.231,0.031,0.271,0.2,0.251
0.796,0.255,0.196,0.0,0.231,0.192,0.271,0.2,0.141,0.251
0.255,0.196,0.235,0.231,0.192,0.122,0.2,0.141,0.302,0.125
0.196,0.235,0.384,0.192,0.122,0.306,0.141,0.302,0.196,0.125
0.235,0.384,0.333,0.122,0.306,0.42,0.302,0.196,0.231,0.251
0.384,0.333,0.537,0.306,0.42,0.478,0.196,0.231,0.541,0.376
0.333,0.537,0.533,0.42,0.478,0.475,0.231,0.541,0.376,0.502
0.537,0.533,0.2,0.478,0.475,0.58,0.541,0.376,0.388,0.502
0.533,0.2,0.573,0.475,0.58,0.349,0.376,0.388,0.325,0.627
0.2,0.573,0.016,0.58,0.349,0.337,0.388,0.325,0.353,0.376
0.573,0.016,0.302,0.349,0.337,0.196,0.325,0.353,0.388,0.251
0.016,0.302,0.247,0.337,0.196,0.247,0.353,0.388,0.239,0.251
0.302,0.247,0.224,0.196,0.247,0.682,0.388,0.239,0.239,0.251
0.247,0.224,0.306,0.247,0.682,0.231,0.239,0.239,0.424,0.251
0.224,0.306,0.443,0.682,0.231,0.514,0.239,0.424,0.498,0.251
0.306,0.443,0.0,0.231,0.514,0.259,0.424,0.498,0.231,0.502
0.443,0.0,0.718,0.514,0.259,0.518,0.498,0.231,0.502,0.251
0.0,0.718,0.537,0.259,0.518,0.482,0.231,0.502,0.494,0.502
0.718,0.537,0.549,0.518,0.482,0.502,0.502,0.494,0.482,0.502
0.537,0.549,0.439,0.482,0.502,0.498,0.494,0.482,0.502,0.502
0.549,0.439,0.592,0.502,0.498,0.424,0.482,0.502,0.529,0.502
0.439,0.592,0.647,0.498,0.424,0.549,0.502,0.529,0.094,0.502
0.592,0.647,0.588,0.424,0.549,0.655,0.529,0.094,0.596,0.502
0.647,0.588,0.945,0.549,0.655,0.62,0.094,0.596,0.659,0.627
0.588,0.945,0.663,0.655,0.62,0.643,0.596,0.659,0.573,0.627
0.945,0.663,0.345,0.62,0.643,0.627,0.659,0.573,0.635,0.627
0.663,0.345,0.714,0.643,0.627,0.71,0.573,0.635,0.4,0.627
0.345,0.714,0.749,0.627,0.71,0.784,0.635,0.4,0.969,0.753
0.714,0.749,0.761,0.71,0.784,0.808,0.4,0.969,0.733,0.753
0.749,0.761,0.8,0.784,0.808,0.835,0.969,0.733,0.8,0.753
0.761,0.8,0.788,0.808,0.835,0.988,0.733,0.8,0.961,0.753
0.8,0.788,0.024,0.835,0.988,0.161,0.8,0.961,0.486,1.0
0.788,0.024,0.306,0.988,0.161,0.416,0.961,0.486,0.514,0.251
0.024,0.306,0.973,0.161,0.416,0.631,0.486,0.514,0.58,0.376
0.306,0.973,0.125,0.416,0.631,0.671,0.514,0.58,0.502,0.627
0.973,0.125,0.682,0.631,0.671,0.518,0.58,0.502,0.463,0.627
0.125,0.682,0.494,0.671,0.518,0.463,0.502,0.463,0.522,0.502
0.682,0.494,0.561,0.518,0.463,0.494,0.463,0.522,0.502,0.502
0.494,0.561,0.016,0.463,0.494,0.482,0.522,0.502,0.475,0.502
0.561,0.016,0.537,0.494,0.482,0.475,0.502,0.475,0.643,0.502
0.016,0.537,0.733,0.482,0.475,0.957,0.475,0.643,0.792,0.502
0.537,0.733,0.831,0.475,0.957,0.969,0.643,0.792,0.788,1.0
0.733,0.831,0.808,0.957,0.969,0.761,0.792,0.788,0.812,0.753
0.831,0.808,0.329,0.969,0.761,0.573,0.788,0.812,0.518,0.753
0.808,0.329,0.38,0.761,0.573,0.384,0.812,0.518,0.004,0.627
0.329,0.38,0.294,0.573,0.384,0.392,0.518,0.004,0.706,0.376
0.38,0.294,0.498,0.384,0.392,0.565,0.004,0.706,0.776,0.376
0.294,0.498,0.388,0.392,0.565,0.341,0.706,0.776,0.404,0.502
0.498,0.388,0.392,0.565,0.341,0.0,0.776,0.404,0.357,0.376
0.388,0.392,0.396,0.341,0.0,0.369,0.404,0.357,0.031,0.376
0.043,0.647,0.984,0.373,0.471,0.784,0.173,0.455,0.996,0.502
0.647,0.984,0.18,0.471,0.784,0.141,0.455,0.996,0.271,0.753
0.984,0.18,0.612,0.784,0.141,0.616,0.996,0.271,0.612,0.125
0.18,0.612,0.71,0.141,0.616,0.761,0.271,0.612,0.749,0.627
0.612,0.71,0.765,0.616,0.761,0.753,0.612,0.749,0.773,0.753
0.71,0.765,0.62,0.761,0.753,0.631,0.749,0.773,0.604,0.753
0.765,0.62,0.373,0.753,0.631,0.349,0.773,0.604,0.329,0.627
0.62,0.373,0.2,0.631,0.349,0.188,0.604,0.329,0.208,0.376
0.373,0.2,0.129,0.349,0.188,0.125,0.329,0.208,0.2,0.125
0.2,0.129,0.176,0.188,0.125,0.239,0.208,0.2,0.212,0.125
0.129,0.176,0.365,0.125,0.239,0.031,0.2,0.212,0.329,0.251
0.176,0.365,0.0,0.239,0.031,0.271,0.212,0.329,0.216,0.251
0.365,0.0,0.231,0.031,0.271,0.2,0.329,0.216,0.22,0.251
0.0,0.231,0.192,0.271,0.2,0.141,0.216,0.22,0.259,0.251
0.231,0.192,0.122,0.2,0.141,0.302,0.22,0.259,0.251,0.125
0.192,0.122,0.306,0.141,0.302,0.196,0.259,0.251,0.247,0.251
0.122,0.306,0.42,0.302,0.196,0.231,0.251,0.247,0.349,0.251
0.306,0.42,0.478,0.196,0.231,0.541,0.247,0.349,0.545,0.251
0.42,0.478,0.475,0.231,0.541,0.376,0.349,0.545,0.365,0.502
0.478,0.475,0.58,0.541,0.376,0.388,0.545,0.365,0.729,0.376
0.475,0.58,0.349,0.376,0.388,0.325,0.365,0.729,0.18,0.376
0.58,0.349,0.337,0.388,0.325,0.353,0.729,0.18,0.624,0.376
0.349,0.337,0.196,0.325,0.353,0.388,0.18,0.624,0.267,0.376
0.337,0.196,0.247,0.353,0.388,0.239,0.624,0.267,0.125,0.376
0.196,0.247,0.682,0.388,0.239,0.239,0.267,0.125,0.208,0.251
0.247,0.682,0.231,0.239,0.239,0.424,0.125,0.208,0.133,0.251
0.682,0.231,0.514,0.239,0.424,0.498,0.208,0.133,0.475,0.376
0.231,0.514,0.259,0.424,0.498,0.231,0.133,0.475,0.306,0.502
0.514,0.259,0.518,0.498,0.231,0.502,0.475,0.306,0.863,0.251
0.259,0.518,0.482,0.231,0.502,0.494,0.306,0.863,0.502,0.502
0.518,0.482,0.502,0.502,0.494,0.482,0.863,0.502,0.498,0.502
0.482,0.502,0.498,0.494,0.482,0.502,0.502,0.498,0.494,0.502
0.502,0.498,0.424,0.482,0.502,0.529,0.498,0.494,0.478,0.502
0.498,0.424,0.549,0.502,0.529,0.094,0.494,0.478,0.522,0.502
0.424,0.549,0.655,0.529,0.094,0.596,0.478,0.522,0.647,0.502
0.549,0.655,0.62,0.094,0.596,0.659,0.522,0.647,0.604,0.627
0.655,0.62,0.643,0.596,0.659,0.573,0.647,0.604,0.996,0.627
0.62,0.643,0.627,0.659,0.573,0.635,0.604,0.996,0.592,0.627
0.643,0.627,0.71,0.573,0.635,0.4,0.996,0.592,0.737,0.627
0.627,0.71,0.784,0.635,0.4,0.969,0.592,0.737,0.737,0.753
0.71,0.784,0.808,0.4,0.969,0.733,0.737,0.737,0.761,0.753
0.784,0.808,0.835,0.969,0.733,0.8,0.737,0.761,0.686,0.753
0.808,0.835,0.988,0.733,0.8,0.961,0.761,0.686,0.855,0.753
0.835,0.988,0.161,0.8,0.961,0.486,0.686,0.855,0.757,1.0
0.988,0.161,0.416,0.961,0.486,0.514,0.855,0.757,0.404,0.502
0.161,0.416,0.631,0.486,0.514,0.58,0.757,0.404,0.643,0.502
0.416,0.631,0.671,0.514,0.58,0.502,0.404,0.643,0.612,0.627
0.631,0.671,0.518,0.58,0.502,0.463,0.643,0.612,0.651,0.502
0.671,0.518,0.463,0.502,0.463,0.522,0.612,0.651,0.541,0.502
0.518,0.463,0.494,0.463,0.522,0.502,0.651,0.541,0.463,0.502
0.463,0.494,0.482,0.522,0.502,0.475,0.541,0.463,0.494,0.502
0.494,0.482,0.475,0.502,0.475,0.643,0.463,0.494,0.608,0.502
0.482,0.475,0.957,0.475,0.643,0.792,0.494,0.608,0.984,0.627
0.475,0.957,0.969,0.643,0.792,0.788,0.608,0.984,0.804,0.753
0.957,0.969,0.761,0.792,0.788,0.812,0.984,0.804,0.686,0.753
0.969,0.761,0.573,0.788,0.812,0.518,0.804,0.686,0.467,0.753
0.761,0.573,0.384,0.812,0.518,0.004,0.686,0.467,0.345,0.502
0.573,0.384,0.392,0.518,0.004,0.706,0.467,0.345,0.0,0.376
0.384,0.392,0.565,0.004,0.706,0.776,0.345,0.0,0.416,0.376
0.392,0.565,0.341,0.706,0.776,0.404,0.0,0.416,0.373,0.376
0.565,0.341,0.0,0.776,0.404,0.357,0.416,0.373,0.376,0.376
0.341,0.0,0.369,0.404,0.357,0.031,0.373,0.376,0.376,0.376
0.373,0.471,0.784,0.173,0.455,0.996,0.11,0.416,0.765,0.502
0.471,0.784,0.141,0.455,0.996,0.271,0.416,0.765,0.639,0.753
0.784,0.141,0.616,0.996,0.271,0.612,0.765,0.639,0.522,0.251
0.141,0.616,0.761,0.271,0.612,0.749,0.639,0.522,0.714,0.627
0.616,0.761,0.753,0.612,0.749,0.773,0.522,0.714,1.0,0.753
0.761,0.753,0.631,0.749,0.773,0.604,0.714,1.0,0.643,0.753
0.753,0.631,0.349,0.773,0.604,0.329,1.0,0.643,0.416,0.627
0.631,0.349,0.188,0.604,0.329,0.208,0.643,0.416,0.078,0.376
0.349,0.188,0.125,0.329,0.208,0.2,0.416,0.078,0.286,0.125
0.188,0.125,0.239,0.208,0.2,0.212,0.078,0.286,0.169,0.251
0.125,0.239,0.031,0.2,0.212,0.329,0.286,0.169,0.192,0.251
0.239,0.031,0.271,0.212,0.329,0.216,0.169,0.192,0.675,0.251
0.031,0.271,0.2,0.329,0.216,0.22,0.192,0.675,0.31,0.251
0.271,0.2,0.141,0.216,0.22,0.259,0.675,0.31,0.627,0.251
0.2,0.141,0.302,0.22,0.259,0.251,0.31,0.627,0.224,0.251
0.141,0.302,0.196,0.259,0.251,0.247,0.627,0.224,0.0,0.251
0.302,0.196,0.231,0.251,0.247,0.349,0.224,0.0,0.243,0.251
0.196,0.231,0.541,0.247,0.349,0.545,0.0,0.243,0.255,0.376
0.231,0.541,0.376,0.349,0.545,0.365,0.243,0.255,0.275,0.502
0.541,0.376,0.388,0.545,0.365,0.729,0.255,0.275,0.663,0.376
0.376,0.388,0.325,0.365,0.729,0.18,0.275,0.663,0.106,0.376
0.388,0.325,0.353,0.729,0.18,0.624,0.663,0.106,0.243,0.125
0.325,0.353,0.388,0.18,0.624,0.267,0.106,0.243,0.114,0.251
0.353,0.388,0.239,0.624,0.267,0.125,0.243,0.114,0.024,0.251
0.388,0.239,0.239,0.267,0.125,0.208,0.114,0.024,0.392,0.125
0.239,0.239,0.424,0.125,0.208,0.133,0.024,0.392,0.576,0.251
0.239,0.424,0.498,0.208,0.133,0.475,0.392,0.576,0.384,0.502
0.424,0.498,0.231,0.133,0.475,0.306,0.576,0.384,0.282,0.502
0.498,0.231,0.502,0.475,0.306,0.863,0.384,0.282,0.541,0.251
0.231,0.502,0.494,0.306,0.863,0.502,0.282,0.541,0.486,0.502
0.502,0.494,0.482,0.863,0.502,0.498,0.541,0.486,0.635,0.502
0.494,0.482,0.502,0.502,0.498,0.494,0.486,0.635,0.576,0.502
0.482,0.502,0.529,0.498,0.494,0.478,0.635,0.576,0.467,0.502
0.502,0.529,0.094,0.494,0.478,0.522,0.576,0.467,0.486,0.502
0.529,0.094,0.596,0.478,0.522,0.647,0.467,0.486,0.51,0.502
0.094,0.596,0.659,0.522,0.647,0.604,0.486,0.51,0.596,0.627
0.596,0.659,0.573,0.647,0.604,0.996,0.51,0.596,0.576,0.627
0.659,0.573,0.635,0.604,0.996,0.592,0.596,0.576,0.671,0.627
0.573,0.635,0.4,0.996,0.592,0.737,0.576,0.671,0.651,0.627
0.635,0.4,0.969,0.592,0.737,0.737,0.671,0.651,0.749,0.753
0.4,0.969,0.733,0.737,0.737,0.761,0.651,0.749,0.741,0.753
0.969,0.733,0.8,0.737,0.761,0.686,0.749,0.741,0.796,0.753
0.733,0.8,0.961,0.761,0.686,0.855,0.741,0.796,0.8,0.753
0.8,0.961,0.486,0.686,0.855,0.757,0.796,0.8,0.98,0.753
0.961,0.486,0.514,0.855,0.757,0.404,0.8,0.98,0.522,0.753
0.486,0.514,0.58,0.757,0.404,0.643,0.98,0.522,0.318,0.502
0.514,0.58,0.502,0.404,0.643,0.612,0.522,0.318,0.545,0.627
0.58,0.502,0.463,0.643,0.612,0.651,0.318,0.545,0.435,0.627
0.502,0.463,0.522,0.612,0.651,0.541,0.545,0.435,0.635,0.627
0.463,0.522,0.502,0.651,0.541,0.463,0.435,0.635,0.698,0.502
0.522,0.502,0.475,0.541,0.463,0.494,0.635,0.698,0.584,0.502
0.502,0.475,0.643,0.463,0.494,0.608,0.698,0.584,0.494,0.502
0.475,0.643,0.792,0.494,0.608,0.984,0.584,0.494,0.627,0.627
0.643,0.792,0.788,0.608,0.984,0.804,0.494,0.627,0.941,0.753
0.792,0.788,0.812,0.984,0.804,0.686,0.627,0.941,0.627,0.753
0.788,0.812,0.518,0.804,0.686,0.467,0.941,0.627,0.369,0.753
0.812,0.518,0.004,0.686,0.467,0.345,0.627,0.369,0.31,0.376
0.518,0.004,0.706,0.467,0.345,0.0,0.369,0.31,0.29,0.376
0.004,0.706,0.776,0.345,0.0,0.416,0.31,0.29,0.427,0.376
0.706,0.776,0.404,0.0,0.416,0.373,0.29,0.427,0.357,0.376
0.776,0.404,0.357,0.416,0.373,0.376,0.427,0.357,0.373,0.376
0.404,0.357,0.031,0.373,0.376,0.376,0.357,0.373,0.227,0.376
0.173,0.455,0.996,0.11,0.416,0.765,0.0,0.427,0.753,0.376
0.455,0.996,0.271,0.416,0.765,0.639,0.427,0.753,0.231,0.753
0.996,0.271,0.612,0.765,0.639,0.522,0.753,0.231,0.498,0.251
0.271,0.612,0.749,0.639,0.522,0.714,0.231,0.498,0.851,0.502
0.612,0.749,0.773,0.522,0.714,1.0,0.498,0.851,0.682,0.753
0.749,0.773,0.604,0.714,1.0,0.643,0.851,0.682,0.643,0.753
0.773,0.604,0.329,1.0,0.643,0.416,0.682,0.643,0.318,0.627
0.604,0.329,0.208,0.643,0.416,0.078,0.643,0.318,0.29,0.376
0.329,0.208,0.2,0.416,0.078,0.286,0.318,0.29,0.125,0.125
0.208,0.2,0.212,0.078,0.286,0.169,0.29,0.125,0.259,0.251
0.2,0.212,0.329,0.286,0.169,0.192,0.125,0.259,0.255,0.125
0.212,0.329,0.216,0.169,0.192,0.675,0.259,0.255,0.259,0.251
0.329,0.216,0.22,0.192,0.675,0.31,0.255,0.259,0.286,0.251
0.216,0.22,0.259,0.675,0.31,0.627,0.259,0.286,0.086,0.251
0.22,0.259,0.251,0.31,0.627,0.224,0.286,0.086,0.31,0.251
0.259,0.251,0.247,0.627,0.224,0.0,0.086,0.31,0.259,0.251
0.251,0.247,0.349,0.224,0.0,0.243,0.31,0.259,0.51,0.251
0.247,0.349,0.545,0.0,0.243,0.255,0.259,0.51,0.259,0.251
0.349,0.545,0.365,0.243,0.255,0.275,0.51,0.259,0.275,0.251
0.545,0.365,0.729,0.255,0.275,0.663,0.259,0.275,0.282,0.251
0.365,0.729,0.18,0.275,0.663,0.106,0.275,0.282,0.0,0.627
0.729,0.18,0.624,0.663,0.106,0.243,0.282,0.0,0.176,0.125
0.18,0.624,0.267,0.106,0.243,0.114,0.0,0.176,0.169,0.251
0.624,0.267,0.125,0.243,0.114,0.024,0.176,0.169,0.212,0.125
0.267,0.125,0.208,0.114,0.024,0.392,0.169,0.212,0.494,0.125
0.125,0.208,0.133,0.024,0.392,0.576,0.212,0.494,0.427,0.376
0.208,0.133,0.475,0.392,0.576,0.384,0.494,0.427,0.216,0.502
0.133,0.475,0.306,0.576,0.384,0.282,0.427,0.216,0.502,0.376
0.475,0.306,0.863,0.384,0.282,0.541,0.216,0.502,0.529,0.376
0.306,0.863,0.502,0.282,0.541,0.486,0.502,0.529,0.502,0.502
0.863,0.502,0.498,0.541,0.486,0.635,0.529,0.502,0.459,0.502
0.502,0.498,0.494,0.486,0.635,0.576,0.502,0.459,0.447,0.627
0.498,0.494,0.478,0.635,0.576,0.467,0.459,0.447,0.529,0.502
0.494,0.478,0.522,0.576,0.467,0.486,0.447,0.529,0.51,0.502
0.478,0.522,0.647,0.467,0.486,0.51,0.529,0.51,0.502,0.502
0.522,0.647,0.604,0.486,0.51,0.596,0.51,0.502,0.635,0.502
0.647,0.604,0.996,0.51,0.596,0.576,0.502,0.635,0.231,0.627
0.604,0.996,0.592,0.596,0.576,0.671,0.635,0.231,0.247,0.627
0.996,0.592,0.737,0.576,0.671,0.651,0.231,0.247,0.608,0.627
0.592,0.737,0.737,0.671,0.651,0.749,0.247,0.608,0.788,0.627
0.737,0.737,0.761,0.651,0.749,0.741,0.608,0.788,0.702,0.753
0.737,0.761,0.686,0.749,0.741,0.796,0.788,0.702,0.773,0.753
0.761,0.686,0.855,0.741,0.796,0.8,0.702,0.773,0.78,0.753
0.686,0.855,0.757,0.796,0.8,0.98,0.773,0.78,0.914,0.753
0.855,0.757,0.404,0.8,0.98,0.522,0.78,0.914,0.518,1.0
0.757,0.404,0.643,0.98,0.522,0.318,0.914,0.518,0.216,0.502
0.404,0.643,0.612,0.522,0.318,0.545,0.518,0.216,0.251,0.376
0.643,0.612,0.651,0.318,0.545,0.435,0.216,0.251,0.282,0.502
0.612,0.651,0.541,0.545,0.435,0.635,0.251,0.282,0.224,0.502
0.651,0.541,0.463,0.435,0.635,0.698,0.282,0.224,0.365,0.627
0.541,0.463,0.494,0.635,0.698,0.584,0.224,0.365,0.459,0.627
0.463,0.494,0.608,0.698,0.584,0.494,0.365,0.459,0.663,0.627
0.494,0.608,0.984,0.584,0.494,0.627,0.459,0.663,0.694,0.502
0.608,0.984,0.804,0.494,0.627,0.941,0.663,0.694,0.831,0.627
0.984,0.804,0.686,0.627,0.941,0.627,0.694,0.831,0.424,1.0
0.804,0.686,0.467,0.941,0.627,0.369,0.831,0.424,0.212,0.627
0.686,0.467,0.345,0.627,0.369,0.31,0.424,0.212,0.408,0.376
0.467,0.345,0.0,0.369,0.31,0.29,0.212,0.408,0.329,0.376
0.345,0.0,0.416,0.31,0.29,0.427,0.408,0.329,0.322,0.251
0.0,0.416,0.373,0.29,0.427,0.357,0.329,0.322,0.424,0.376
0.416,0.373,0.376,0.427,0.357,0.373,0.322,0.424,0.388,0.376
0.373,0.376,0.376,0.357,0.373,0.227,0.424,0.388,0.286,0.376
0.11,0.416,0.765,0.0,0.427,0.753,0.22,0.38,0.773,0.376
0.416,0.765,0.639,0.427,0.753,0.231,0.38,0.773,0.0,0.753
0.765,0.639,0.522,0.753,0.231,0.498,0.773,0.0,0.471,0.251
0.639,0.522,0.714,0.231,0.498,0.851,0.0,0.471,0.718,0.502
0.522,0.714,1.0,0.498,0.851,0.682,0.471,0.718,0.804,0.753
0.714,1.0,0.643,0.851,0.682,0.643,0.718,0.804,0.612,0.753
1.0,0.643,0.416,0.682,0.643,0.318,0.804,0.612,0.078,0.627
0.643,0.416,0.078,0.643,0.318,0.29,0.612,0.078,0.133,0.376
0.416,0.078,0.286,0.318,0.29,0.125,0.078,0.133,0.635,0.251
0.078,0.286,0.169,0.29,0.125,0.259,0.133,0.635,0.263,0.125
0.286,0.169,0.192,0.125,0.259,0.255,0.635,0.263,0.259,0.251
0.169,0.192,0.675,0.259,0.255,0.259,0.263,0.259,0.161,0.251
0.192,0.675,0.31,0.255,0.259,0.286,0.259,0.161,0.259,0.251
0.675,0.31,0.627,0.259,0.286,0.086,0.161,0.259,0.18,0.251
0.31,0.627,0.224,0.286,0.086,0.31,0.259,0.18,0.098,0.125
0.627,0.224,0.0,0.086,0.31,0.259,0.18,0.098,0.094,0.251
0.224,0.0,0.243,0.31,0.259,0.51,0.098,0.094,0.388,0.251
0.0,0.243,0.255,0.259,0.51,0.259,0.094,0.388,0.533,0.502
0.243,0.255,0.275,0.51,0.259,0.275,0.388,0.533,0.404,0.251
0.255,0.275,0.663,0.259,0.275,0.282,0.533,0.404,0.161,0.376
0.275,0.663,0.106,0.275,0.282,0.0,0.404,0.161,0.184,0.251
0.663,0.106,0.243,0.282,0.0,0.176,0.161,0.184,0.094,0.125
0.106,0.243,0.114,0.0,0.176,0.169,0.184,0.094,0.118,0.125
0.243,0.114,0.024,0.176,0.169,0.212,0.094,0.118,0.396,0.125
0.114,0.024,0.392,0.169,0.212,0.494,0.118,0.396,0.549,0.251
0.024,0.392,0.576,0.212,0.494,0.427,0.396,0.549,0.267,0.502
0.392,0.576,0.384,0.494,0.427,0.216,0.549,0.267,0.365,0.502
0.576,0.384,0.282,0.427,0.216,0.502,0.267,0.365,0.51,0.251
0.384,0.282,0.541,0.216,0.502,0.529,0.365,0.51,0.498,0.502
0.282,0.541,0.486,0.502,0.529,0.502,0.51,0.498,0.514,0.502
0.541,0.486,0.635,0.529,0.502,0.459,0.498,0.514,0.533,0.502
0.486,0.635,0.576,0.502,0.459,0.447,0.514,0.533,0.604,0.502
0.635,0.576,0.467,0.459,0.447,0.529,0.533,0.604,0.506,0.502
0.576,0.467,0.486,0.447,0.529,0.51,0.604,0.506,0.463,0.502
0.467,0.486,0.51,0.529,0.51,0.502,0.506,0.463,0.51,0.502
0.486,0.51,0.596,0.51,0.502,0.635,0.463,0.51,0.537,0.502
0.51,0.596,0.576,0.502,0.635,0.231,0.51,0.537,0.996,0.627
0.596,0.576,0.671,0.635,0.231,0.247,0.537,0.996,0.592,0.627
0.576,0.671,0.651,0.231,0.247,0.608,0.996,0.592,0.635,0.627
0.671,0.651,0.749,0.247,0.608,0.788,0.592,0.635,0.584,0.627
0.651,0.749,0.741,0.608,0.788,0.702,0.635,0.584,0.745,0.753
0.749,0.741,0.796,0.788,0.702,0.773,0.584,0.745,0.812,0.753
0.741,0.796,0.8,0.702,0.773,0.78,0.745,0.812,0.784,0.753
0.796,0.8,0.98,0.773,0.78,0.914,0.812,0.784,0.867,0.753
0.8,0.98,0.522,0.78,0.914,0.518,0.784,0.867,0.941,1.0
0.98,0.522,0.318,0.914,0.518,0.216,0.867,0.941,0.353,0.502
0.522,0.318,0.545,0.518,0.216,0.251,0.941,0.353,0.408,0.251
0.318,0.545,0.435,0.216,0.251,0.282,0.353,0.408,0.373,0.251
0.545,0.435,0.635,0.251,0.282,0.224,0.408,0.373,0.251,0.251
0.435,0.635,0.698,0.282,0.224,0.365,0.373,0.251,0.055,0.251
0.635,0.698,0.584,0.224,0.365,0.459,0.251,0.055,0.533,0.376
0.698,0.584,0.494,0.365,0.459,0.663,0.055,0.533,0.698,0.502
0.584,0.494,0.627,0.459,0.663,0.694,0.533,0.698,0.773,0.627
0.494,0.627,0.941,0.663,0.694,0.831,0.698,0.773,0.631,0.753
0.627,0.941,0.627,0.694,0.831,0.424,0.773,0.631,0.204,0.753
0.941,0.627,0.369,0.831,0.424,0.212,0.631,0.204,0.231,0.376
0.627,0.369,0.31,0.424,0.212,0.408,0.204,0.231,0.341,0.251
0.369,0.31,0.29,0.212,0.408,0.329,0.231,0.341,0.816,0.376
0.31,0.29,0.427,0.408,0.329,0.322,0.341,0.816,0.231,0.376
0.29,0.427,0.357,0.329,0.322,0.424,0.816,0.231,0.341,0.376
0.427,0.357,0.373,0.322,0.424,0.388,0.231,0.341,0.396,0.376
0.357,0.373,0.227,0.424,0.388,0.286,0.341,0.396,0.255,0.376
0.0,0.427,0.753,0.22,0.38,0.773,0.443,0.435,0.741,0.376
0.427,0.753,0.231,0.38,0.773,0.0,0.435,0.741,0.871,0.753
0.753,0.231,0.498,0.773,0.0,0.471,0.741,0.871,0.498,0.376
0.231,0.498,0.851,0.0,0.471,0.718,0.871,0.498,0.8,0.502
0.498,0.851,0.682,0.471,0.718,0.804,0.498,0.8,0.737,0.753
0.851,0.682,0.643,0.718,0.804,0.612,0.8,0.737,1.0,0.753
0.682,0.643,0.318,0.804,0.612,0.078,0.737,1.0,0.322,0.627
0.643,0.318,0.29,0.612,0.078,0.133,1.0,0.322,0.09,0.376
0.318,0.29,0.125,0.078,0.133,0.635,0.322,0.09,0.251,0.125
0.29,0.125,0.259,0.133,0.635,0.263,0.09,0.251,0.0,0.251
0.125,0.259,0.255,0.635,0.263,0.259,0.251,0.0,0.2,0.251
